subset,file_name,abs_image_path
32pills,IMG_4498_jpg.rf.add70e468c8ae1d19af2f1f0bb779af2.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4498_jpg.rf.add70e468c8ae1d19af2f1f0bb779af2.jpg
32pills,IMG_4499_2_jpg.rf.6fea4f572e46ef197ca4650224c35ed3.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4499_2_jpg.rf.6fea4f572e46ef197ca4650224c35ed3.jpg
32pills,IMG_4499_jpg.rf.cfcfd8a6f4de68c61bd3b42dbf8ecd17.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4499_jpg.rf.cfcfd8a6f4de68c61bd3b42dbf8ecd17.jpg
32pills,IMG_4500_2_jpg.rf.7c99e74de9f13fea86fec6ad2e2e0bc7.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4500_2_jpg.rf.7c99e74de9f13fea86fec6ad2e2e0bc7.jpg
32pills,IMG_4500_jpg.rf.edbf4361784b12f22fcd5bd24423f1eb.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4500_jpg.rf.edbf4361784b12f22fcd5bd24423f1eb.jpg
32pills,IMG_4501_2_jpg.rf.617ea637768b4e72ab5ddf98d15096ce.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4501_2_jpg.rf.617ea637768b4e72ab5ddf98d15096ce.jpg
32pills,IMG_4501_jpg.rf.7a548a3dc9206e03f6ab88cd26a0fdbe.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4501_jpg.rf.7a548a3dc9206e03f6ab88cd26a0fdbe.jpg
32pills,IMG_4502_2_jpg.rf.c7afc77da8c931d6e1d32646bf74bed0.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4502_2_jpg.rf.c7afc77da8c931d6e1d32646bf74bed0.jpg
32pills,IMG_4502_jpg.rf.37d9d9389595eb3f722210b8f9d21358.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4502_jpg.rf.37d9d9389595eb3f722210b8f9d21358.jpg
32pills,IMG_4503_2_jpg.rf.981f47d6f91e8d8353e8475c4b6a2afa.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4503_2_jpg.rf.981f47d6f91e8d8353e8475c4b6a2afa.jpg
32pills,IMG_4503_jpg.rf.a87bc942956b5de7097009cd633317d7.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4503_jpg.rf.a87bc942956b5de7097009cd633317d7.jpg
32pills,IMG_4504_2_jpg.rf.9aaacd36ab62368729b18c3b672e76ac.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4504_2_jpg.rf.9aaacd36ab62368729b18c3b672e76ac.jpg
32pills,IMG_4504_jpg.rf.118a40f30eb5edbaba4db73c3601bb0f.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4504_jpg.rf.118a40f30eb5edbaba4db73c3601bb0f.jpg
32pills,IMG_4505_2_jpg.rf.e37e137bbc1687e07cabea6879005fba.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4505_2_jpg.rf.e37e137bbc1687e07cabea6879005fba.jpg
32pills,IMG_4505_jpg.rf.5b3069dc763b71cb2abc788b0328282c.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4505_jpg.rf.5b3069dc763b71cb2abc788b0328282c.jpg
32pills,IMG_4506_2_jpg.rf.169a5d413439e27fb40d05f78515d9c0.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4506_2_jpg.rf.169a5d413439e27fb40d05f78515d9c0.jpg
32pills,IMG_4506_jpg.rf.98b154779f3d6a593f3e55c2a331b9dc.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4506_jpg.rf.98b154779f3d6a593f3e55c2a331b9dc.jpg
32pills,IMG_4507_2_jpg.rf.77b96e012c4352c52515293bf4a711cc.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4507_2_jpg.rf.77b96e012c4352c52515293bf4a711cc.jpg
32pills,IMG_4507_jpg.rf.020622ee075e5d0fe564cb7565715335.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4507_jpg.rf.020622ee075e5d0fe564cb7565715335.jpg
32pills,IMG_4508_2_jpg.rf.f006923ec137ec4ba087178d1f47158d.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4508_2_jpg.rf.f006923ec137ec4ba087178d1f47158d.jpg
32pills,IMG_4508_jpg.rf.f91f076a9178e41331a760d4555c5f23.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4508_jpg.rf.f91f076a9178e41331a760d4555c5f23.jpg
32pills,IMG_4509_2_jpg.rf.d339b34caedf09ef474576d1ae89bbe5.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4509_2_jpg.rf.d339b34caedf09ef474576d1ae89bbe5.jpg
32pills,IMG_4509_jpg.rf.3575bc78776dc1ddbe0a379974339bd3.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4509_jpg.rf.3575bc78776dc1ddbe0a379974339bd3.jpg
32pills,IMG_4510_2_jpg.rf.285b115671cebd1243596c9878b34e42.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4510_2_jpg.rf.285b115671cebd1243596c9878b34e42.jpg
32pills,IMG_4510_jpg.rf.0f7de440e91dfcde183c2e3ea8426a5f.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4510_jpg.rf.0f7de440e91dfcde183c2e3ea8426a5f.jpg
32pills,IMG_4511_2_jpg.rf.8128732803ba401509c78953bee53309.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4511_2_jpg.rf.8128732803ba401509c78953bee53309.jpg
32pills,IMG_4511_jpg.rf.2612be4df73b3bc7373559d97b5547f9.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4511_jpg.rf.2612be4df73b3bc7373559d97b5547f9.jpg
32pills,IMG_4512_2_jpg.rf.567f086249154b4b12f39562a13e5d84.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4512_2_jpg.rf.567f086249154b4b12f39562a13e5d84.jpg
32pills,IMG_4512_jpg.rf.587be099ddf4f19c4367e923b5f630dd.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4512_jpg.rf.587be099ddf4f19c4367e923b5f630dd.jpg
32pills,IMG_4513_2_jpg.rf.08b7a0cd7a44997cd22c114406ac3994.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4513_2_jpg.rf.08b7a0cd7a44997cd22c114406ac3994.jpg
32pills,IMG_4513_jpg.rf.829b03668614437391df227799859c61.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4513_jpg.rf.829b03668614437391df227799859c61.jpg
32pills,IMG_4514_2_jpg.rf.97bc7bc1af54bdfbf9e93099ae5353c9.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4514_2_jpg.rf.97bc7bc1af54bdfbf9e93099ae5353c9.jpg
32pills,IMG_4514_jpg.rf.93b6d987d189bc9220308ae843ba9364.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4514_jpg.rf.93b6d987d189bc9220308ae843ba9364.jpg
32pills,IMG_4515_2_jpg.rf.c38969f46a81d2cfb7a2d1db8aadac9b.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4515_2_jpg.rf.c38969f46a81d2cfb7a2d1db8aadac9b.jpg
32pills,IMG_4515_jpg.rf.813935a31f083ac0e5b493d24a354ade.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4515_jpg.rf.813935a31f083ac0e5b493d24a354ade.jpg
32pills,IMG_4516_2_jpg.rf.eea6f73fd91c648e6351c3ab8642f7a0.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4516_2_jpg.rf.eea6f73fd91c648e6351c3ab8642f7a0.jpg
32pills,IMG_4516_jpg.rf.4dae0f5b7e4724c88ab22d3124c3312e.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4516_jpg.rf.4dae0f5b7e4724c88ab22d3124c3312e.jpg
32pills,IMG_4517_2_jpg.rf.2f7779d5880966baff72858cd97bcdbf.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4517_2_jpg.rf.2f7779d5880966baff72858cd97bcdbf.jpg
32pills,IMG_4517_jpg.rf.719e84752666b2cde462f2935a2c4d4a.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4517_jpg.rf.719e84752666b2cde462f2935a2c4d4a.jpg
32pills,IMG_4518_2_jpg.rf.41755211100d81caee4e429ac370d4a5.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4518_2_jpg.rf.41755211100d81caee4e429ac370d4a5.jpg
32pills,IMG_4518_jpg.rf.2d9764d24a70923452d5610764dfbc71.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4518_jpg.rf.2d9764d24a70923452d5610764dfbc71.jpg
32pills,IMG_4519_2_jpg.rf.00c2fe1413f1a5bdb2da9fda3aff0354.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4519_2_jpg.rf.00c2fe1413f1a5bdb2da9fda3aff0354.jpg
32pills,IMG_4519_jpg.rf.62fc77ad0d88342bad0526a3432c1b12.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4519_jpg.rf.62fc77ad0d88342bad0526a3432c1b12.jpg
32pills,IMG_4520_2_jpg.rf.15400dee73a08fc3e1e4fb050b265b1d.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4520_2_jpg.rf.15400dee73a08fc3e1e4fb050b265b1d.jpg
32pills,IMG_4520_jpg.rf.63e9eed61d46282c47eb4ac9584e996b.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4520_jpg.rf.63e9eed61d46282c47eb4ac9584e996b.jpg
32pills,IMG_4521_2_jpg.rf.2ec52ba9da7803d1f0c7c604d3785137.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4521_2_jpg.rf.2ec52ba9da7803d1f0c7c604d3785137.jpg
32pills,IMG_4521_jpg.rf.7cb2f7747a6312a48260227ce08202f2.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4521_jpg.rf.7cb2f7747a6312a48260227ce08202f2.jpg
32pills,IMG_4522_2_jpg.rf.01abcb7c02c1a831f3cfb697ecc76623.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4522_2_jpg.rf.01abcb7c02c1a831f3cfb697ecc76623.jpg
32pills,IMG_4522_jpg.rf.d75caf8dc5774bce9ecbf4eb6a6d0014.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4522_jpg.rf.d75caf8dc5774bce9ecbf4eb6a6d0014.jpg
32pills,IMG_4523_2_jpg.rf.11e69d89091b522f445a36ea57085ff3.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4523_2_jpg.rf.11e69d89091b522f445a36ea57085ff3.jpg
32pills,IMG_4523_jpg.rf.471ca2e603b5bdeefa6015ea802da080.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4523_jpg.rf.471ca2e603b5bdeefa6015ea802da080.jpg
32pills,IMG_4524_2_jpg.rf.883c7ac911a163558e1b4bedbaabddb5.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4524_2_jpg.rf.883c7ac911a163558e1b4bedbaabddb5.jpg
32pills,IMG_4524_jpg.rf.f4178dad07a58a51913a6fc7684c2755.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4524_jpg.rf.f4178dad07a58a51913a6fc7684c2755.jpg
32pills,IMG_4525_2_jpg.rf.9379e631086cf2ba4d0ffabc35be12ca.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4525_2_jpg.rf.9379e631086cf2ba4d0ffabc35be12ca.jpg
32pills,IMG_4525_jpg.rf.304a8bcaa2a1d681f615c936af91d12c.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4525_jpg.rf.304a8bcaa2a1d681f615c936af91d12c.jpg
32pills,IMG_4526_2_jpg.rf.e3e0dcc1260bc1b38a9bacf1fede368f.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4526_2_jpg.rf.e3e0dcc1260bc1b38a9bacf1fede368f.jpg
32pills,IMG_4526_jpg.rf.1ed18a30a7fceee17db934a752341f58.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4526_jpg.rf.1ed18a30a7fceee17db934a752341f58.jpg
32pills,IMG_4527_2_jpg.rf.1352c2b1c6eecfd18c79105308dfbf97.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4527_2_jpg.rf.1352c2b1c6eecfd18c79105308dfbf97.jpg
32pills,IMG_4527_jpg.rf.f7f612bb002d06e7a296b1e4938f5498.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4527_jpg.rf.f7f612bb002d06e7a296b1e4938f5498.jpg
32pills,IMG_4528_2_jpg.rf.15fc66773203cd18b020b54eafa648b9.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4528_2_jpg.rf.15fc66773203cd18b020b54eafa648b9.jpg
32pills,IMG_4528_jpg.rf.6336cd7a73f92e874f17760102bb3ffe.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4528_jpg.rf.6336cd7a73f92e874f17760102bb3ffe.jpg
32pills,IMG_4529_2_jpg.rf.2589b1181dcc9f8debae4b821b244fb5.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4529_2_jpg.rf.2589b1181dcc9f8debae4b821b244fb5.jpg
32pills,IMG_4529_jpg.rf.80d2c89fe1f1226fd054ab1d25d49d24.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4529_jpg.rf.80d2c89fe1f1226fd054ab1d25d49d24.jpg
32pills,IMG_4530_2_jpg.rf.90845c6fc2435c045008bfeb1419fb81.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4530_2_jpg.rf.90845c6fc2435c045008bfeb1419fb81.jpg
32pills,IMG_4530_jpg.rf.b94dfcbde6e8d51cc80fe4f436337df4.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4530_jpg.rf.b94dfcbde6e8d51cc80fe4f436337df4.jpg
32pills,IMG_4531_2_jpg.rf.3a8386b8854d0655824f11dec9419ca2.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4531_2_jpg.rf.3a8386b8854d0655824f11dec9419ca2.jpg
32pills,IMG_4531_jpg.rf.2f4550d378485402ddd8ec57dbcd6609.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4531_jpg.rf.2f4550d378485402ddd8ec57dbcd6609.jpg
32pills,IMG_4532_2_jpg.rf.19f22fef9c4258f1fe957bc61315d47a.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4532_2_jpg.rf.19f22fef9c4258f1fe957bc61315d47a.jpg
32pills,IMG_4532_jpg.rf.3e08e861bfd96ed7e68c0203e135c82b.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4532_jpg.rf.3e08e861bfd96ed7e68c0203e135c82b.jpg
32pills,IMG_4533_2_jpg.rf.d4eba4dd4e6097aa6daf1c7537f4ac5c.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4533_2_jpg.rf.d4eba4dd4e6097aa6daf1c7537f4ac5c.jpg
32pills,IMG_4533_jpg.rf.995bc1e34f56d430dcd2414699379a5e.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4533_jpg.rf.995bc1e34f56d430dcd2414699379a5e.jpg
32pills,IMG_4534_2_jpg.rf.06cba01416337f4a5819099168871968.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4534_2_jpg.rf.06cba01416337f4a5819099168871968.jpg
32pills,IMG_4534_jpg.rf.0befa9abc62648c720068dd843f90228.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4534_jpg.rf.0befa9abc62648c720068dd843f90228.jpg
32pills,IMG_4535_2_jpg.rf.3a9f17012207fcd2c967212abcd935ea.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4535_2_jpg.rf.3a9f17012207fcd2c967212abcd935ea.jpg
32pills,IMG_4535_jpg.rf.69fe5a748f34b2e2d858708e034fdc71.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4535_jpg.rf.69fe5a748f34b2e2d858708e034fdc71.jpg
32pills,IMG_4536_2_jpg.rf.31af48aa12d7ba295a88f40209182109.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4536_2_jpg.rf.31af48aa12d7ba295a88f40209182109.jpg
32pills,IMG_4536_jpg.rf.bb8df193532937736a0236b1df003b34.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4536_jpg.rf.bb8df193532937736a0236b1df003b34.jpg
32pills,IMG_4537_2_jpg.rf.846ff9275e7b7cf5958d6d9b9cc2a76b.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4537_2_jpg.rf.846ff9275e7b7cf5958d6d9b9cc2a76b.jpg
32pills,IMG_4537_jpg.rf.ab9ef7af9e5e0729e30c5e739fc4ffbd.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4537_jpg.rf.ab9ef7af9e5e0729e30c5e739fc4ffbd.jpg
32pills,IMG_4538_2_jpg.rf.3f4a23f295944b956b4f4a3e636aabb2.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4538_2_jpg.rf.3f4a23f295944b956b4f4a3e636aabb2.jpg
32pills,IMG_4538_jpg.rf.f33470d3770298f35df2d56ef2c17146.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4538_jpg.rf.f33470d3770298f35df2d56ef2c17146.jpg
32pills,IMG_4539_2_jpg.rf.c1d963545d9672fd34f55b43849db084.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4539_2_jpg.rf.c1d963545d9672fd34f55b43849db084.jpg
32pills,IMG_4539_jpg.rf.6d3800333b4146b79c0408e431c08366.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4539_jpg.rf.6d3800333b4146b79c0408e431c08366.jpg
32pills,IMG_4540_2_jpg.rf.afc4a3f76bfb1c70cdea2dc74052d18c.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4540_2_jpg.rf.afc4a3f76bfb1c70cdea2dc74052d18c.jpg
32pills,IMG_4540_jpg.rf.6b867427ccc9c1df7ee3412411d36ca2.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4540_jpg.rf.6b867427ccc9c1df7ee3412411d36ca2.jpg
32pills,IMG_4541_2_jpg.rf.578b96c2340f39ae61dfe8ba9d9e42ea.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4541_2_jpg.rf.578b96c2340f39ae61dfe8ba9d9e42ea.jpg
32pills,IMG_4541_jpg.rf.27d2a1dc69ec5b975f1b76ec926f7f47.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4541_jpg.rf.27d2a1dc69ec5b975f1b76ec926f7f47.jpg
32pills,IMG_4542_2_jpg.rf.208935be24ee375889a7a9efee6dc8c7.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4542_2_jpg.rf.208935be24ee375889a7a9efee6dc8c7.jpg
32pills,IMG_4542_jpg.rf.cf857e4b8be41a16bf6dfd26255f6652.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4542_jpg.rf.cf857e4b8be41a16bf6dfd26255f6652.jpg
32pills,IMG_4543_2_jpg.rf.d45faf131d5ecf62b4d204aff5774599.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4543_2_jpg.rf.d45faf131d5ecf62b4d204aff5774599.jpg
32pills,IMG_4543_jpg.rf.83e337179142efb27ba701dcde2937a5.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4543_jpg.rf.83e337179142efb27ba701dcde2937a5.jpg
32pills,IMG_4544_2_jpg.rf.18958001fef62dfcb17f57d54d1653c9.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4544_2_jpg.rf.18958001fef62dfcb17f57d54d1653c9.jpg
32pills,IMG_4544_jpg.rf.2a9c51e597c8e975915b5fe74ba4dcb0.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4544_jpg.rf.2a9c51e597c8e975915b5fe74ba4dcb0.jpg
32pills,IMG_4545_2_jpg.rf.269711c811e0e8112160b872b47d7822.jpg,C:\Users\longn\PyCharmMiscProject\ePillID-benchmark-ePillID_data_v1.0\MEDISEG\MEDISEG\32pills\images\IMG_4545_2_jpg.rf.269711c811e0e8112160b872b47d7822.jpg
